Ticker SYMBOL,資料日期,Close,Volume,Amount,ADV20,Turnover_Ratio,ATR_Pct,近20日缺資料天數,是否異常波動,是否連續無量,Liquidity_Score
1568.TW,2026-04-10,23.75,398044.0,9453545.0,2507237.8220949173,3.606655264976045,0.02193850051364786,0,0,0,0.35
1582.TW,2026-04-10,97.1999969482422,9578079.0,930989249.5700227,1112257286.9807503,0.8500840844533022,0.06349383277268365,0,0,0,0.8350084084453303
1583.TW,2026-04-10,44.5,25004.0,1112678.0,750413.2047018051,1.4636473525391684,0.022387629342126448,0,0,0,0.24636473525391683
1587.TW,2026-04-10,35.0,732743.0,25646005.0,16926311.78895893,1.5644807070089832,0.030307921319340236,0,0,0,0.30647143362115725
1589.TW,2026-04-10,5.539999961853027,0.0,0.0,9469426.821746778,0.0,0.050729235455856656,0,0,0,0.15
1590.TW,2026-04-10,1115.0,961196.0,1071733540.0,725078189.25,1.3529720607010092,0.038094401995277125,0,0,0,0.885297206070101
1597.TW,2026-04-02,85.69999694824219,586033.0,50223026.311569214,88984331.41381836,0.5650136993644629,0.04702777885242797,0,0,0,0.72694376348069
1598.TW,2026-04-10,19.399999618530277,260268.0,5049199.100715638,6622097.4369508745,0.7737493403890032,0.032627267429669544,0,0,0,0.1773749340389003
1603.TW,2026-04-10,32.400001525878906,139304.0,4513449.812561035,17553407.115187358,0.26846920671458246,0.0186507746713591,0,0,0,0.20455238472079756
1604.TW,2026-04-10,25.350000381469727,301054.0,7631719.014842987,9464892.16299429,0.8022497336528965,0.009724554628856031,0,0,0,0.18022497336528964
1605.TW,2026-04-02,30.100000381469727,14976836.0,450802769.31320953,591297198.1244835,0.7706344244690188,0.03294151921864306,0,0,0,0.8270634424469019
1608.TW,2026-04-10,32.45000076293945,1363170.0,44234867.540016174,65682647.11328135,0.6767334471622851,0.023389278858176876,0,0,0,0.5698257960899271
1609.TW,2026-04-10,33.29999923706055,1869988.0,62270598.97331238,109805588.46400166,0.5750230817898707,0.027901619931809295,0,0,0,0.8075023081789872
1611.TW,2026-04-10,12.25,418426.0,5125718.5,10701264.872176122,0.5092495650379543,0.023582665885226433,0,0,0,0.15598964724728964
1612.TW,2026-04-02,34.54999923706055,334001.0,11539734.29517746,21682222.82274418,0.5384042262348442,0.017845254392815278,0,0,0,0.23821203189885903
1614.TW,2026-04-10,32.150001525878906,62222.0,2000437.3949432373,1466206.2732175826,1.354246357396805,0.011461193144549603,0,0,0,0.2354246357396805
1615.TW,2026-04-02,45.0,66318.0,2984310.0,3057413.908262634,0.9848642355191485,0.020737628681505582,0,0,0,0.19848642355191484
1616.TW,2026-04-10,23.399999618530277,327100.0,7654139.875221253,16657782.403508376,0.477920922716125,0.022368904758792447,0,0,0,0.19808398402533828
1617.TW,2026-04-10,14.75,31754.0,468371.5,1357408.4614943503,0.34525331061653386,0.018771961543330933,0,0,0,0.15
1618.TW,2026-04-10,38.0,569138.0,21627244.0,20374571.14375477,1.1161770341365376,0.019979551978825096,0,0,0,0.2865451616741049
1623.TW,2026-04-10,182.0,59615.0,10849930.0,29351714.95,0.3939584881483687,0.028868928571788445,0,0,0,0.28976238575
1626.TW,2026-04-02,9.970000267028809,113000.0,1126610.0301742554,978634.4527439115,1.16609050100614,0.02354525058942694,0,0,0,0.216609050100614
1702.TW,2026-04-02,36.29999923706055,168003.0,6098508.771823883,12825806.009801675,0.47199006703403507,0.012058748030432295,0,0,0,0.17040859895967875
1707.TW,2026-04-10,120.0,261062.0,31327440.0,11750815.75,2.6782553207423674,0.010985584790945552,0,0,0,0.3626447804166667
1708.TW,2026-04-10,39.54999923706055,3362625.0,132991816.18452072,580240460.0534499,0.24613344316076383,0.059800025162851954,0,0,0,0.8
1709.TW,2026-04-10,18.399999618530277,750100.0,13801839.71385956,20373855.81769047,0.6671788137950271,0.025566649515042762,0,0,0,0.24164017339615612
