stock_id,suffix,Ticker SYMBOL,產業類別,公司名稱
8105,.TW,8105.TW,26,凌巨科技股份有限公司
8110,.TW,8110.TW,24,華東科技股份有限公司
8112,.TW,8112.TW,29,至上電子股份有限公司
8114,.TW,8114.TW,25,振樺電子股份有限公司
8131,.TW,8131.TW,24,福懋科技股份有限公司
8150,.TW,8150.TW,24,南茂科技股份有限公司
8162,.TW,8162.TW,24,微矽電子股份有限公司
8163,.TW,8163.TW,25,達方電子股份有限公司
8201,.TW,8201.TW,31,無敵科技股份有限公司
8210,.TW,8210.TW,25,勤誠興業股份有限公司
8213,.TW,8213.TW,28,志超科技股份有限公司
8215,.TW,8215.TW,26,明基材料股份有限公司
8222,.TW,8222.TW,5,寶一科技股份有限公司
8249,.TW,8249.TW,28,菱光科技股份有限公司
8261,.TW,8261.TW,24,富鼎先進電子股份有限公司
8271,.TW,8271.TW,24,宇瞻科技股份有限公司
8341,.TW,8341.TW,35,日友環保科技股份有限公司
8367,.TW,8367.TW,15,建新國際股份有限公司
8374,.TW,8374.TW,5,羅昇企業股份有限公司
8404,.TW,8404.TW,20,百和興業股份有限公司(開曼)
8411,.TW,8411.TW,20,福貞控股股份有限公司
8422,.TW,8422.TW,35,可寧衛股份有限公司
8429,.TW,8429.TW,18,金麗集團控股有限公司
8438,.TW,8438.TW,35,昶昕實業股份有限公司
8442,.TW,8442.TW,20,威宏控股股份有限公司
8443,.TW,8443.TW,18,阿瘦實業股份有限公司
8454,.TW,8454.TW,36,富邦媒體科技股份有限公司
8462,.TW,8462.TW,37,柏文健康事業股份有限公司
8463,.TW,8463.TW,20,潤泰精密材料股份有限公司
8464,.TW,8464.TW,38,億豐綜合工業股份有限公司
8466,.TW,8466.TW,20,美吉吉國際股份有限公司
8467,.TW,8467.TW,37,波力環球企業股份有限公司
8473,.TW,8473.TW,35,山林水環境工程股份有限公司
8476,.TW,8476.TW,35,台境企業股份有限公司
8478,.TW,8478.TW,37,東哥企業股份有限公司
8481,.TW,8481.TW,20,政伸企業股份有限公司
8482,.TW,8482.TW,38,商億全球控股有限公司
8487,.TW,8487.TW,36,愛爾達科技股份有限公司
8488,.TW,8488.TW,20,吉源控股股份有限公司
8499,.TW,8499.TW,31,鼎炫投資控股股份有限公司
8926,.TW,8926.TW,23,台灣汽電共生股份有限公司
8940,.TW,8940.TW,16,新天地國際實業股份有限公司
8996,.TW,8996.TW,5,高力熱處理工業股份有限公司
9103,.TW,9103.TW,91,美德向邦醫療國際股份有限公司
9105,.TW,9105.TW,91,泰金寶科技股份有限公司
9110,.TW,9110.TW,91,越南製造加工出口控股有限公司
9136,.TW,9136.TW,91,巨騰國際控股有限公司
9802,.TW,9802.TW,37,鈺齊國際股份有限公司
9902,.TW,9902.TW,20,台火開發股份有限公司
9904,.TW,9904.TW,37,寶成工業股份有限公司
9905,.TW,9905.TW,20,大華金屬工業股份有限公司
9906,.TW,9906.TW,14,欣巴巴事業股份有限公司
9907,.TW,9907.TW,20,統一實業股份有限公司
9908,.TW,9908.TW,23,大台北區瓦斯股份有限公司
9910,.TW,9910.TW,37,豐泰企業股份有限公司
9911,.TW,9911.TW,38,台灣櫻花股份有限公司
9912,.TW,9912.TW,25,偉聯科技股份有限公司
9914,.TW,9914.TW,37,美利達工業股份有限公司
9917,.TW,9917.TW,20,中興保全科技股份有限公司
9918,.TW,9918.TW,23,欣欣天然氣股份有限公司
9919,.TW,9919.TW,20,康那香企業股份有限公司
9921,.TW,9921.TW,37,巨大機械工業股份有限公司
9924,.TW,9924.TW,38,台灣福興工業股份有限公司
9925,.TW,9925.TW,20,台灣新光保全股份有限公司
9926,.TW,9926.TW,23,新海瓦斯股份有限公司
9927,.TW,9927.TW,20,泰銘實業股份有限公司
9928,.TW,9928.TW,20,中國電視事業股份有限公司
9929,.TW,9929.TW,20,秋雨創新股份有限公司
9930,.TW,9930.TW,35,中聯資源股份有限公司
9931,.TW,9931.TW,23,欣高石油氣股份有限公司
9933,.TW,9933.TW,20,中鼎工程股份有限公司
9934,.TW,9934.TW,38,成霖企業股份有限公司
9935,.TW,9935.TW,38,慶豐富實業股份有限公司
9937,.TW,9937.TW,23,全國加油站股份有限公司
9938,.TW,9938.TW,20,台灣百和工業股份有限公司
9939,.TW,9939.TW,20,宏全國際股份有限公司
9940,.TW,9940.TW,20,信義房屋股份有限公司
9941,.TW,9941.TW,20,裕融企業股份有限公司
9942,.TW,9942.TW,20,茂順密封元件科技股份有限公司
9943,.TW,9943.TW,16,好樂迪股份有限公司
9944,.TW,9944.TW,20,新麗企業股份有限公司
9945,.TW,9945.TW,20,潤泰創新國際股份有限公司
9946,.TW,9946.TW,14,三發地產股份有限公司
9955,.TW,9955.TW,35,佳龍科技工程股份有限公司
9958,.TW,9958.TW,10,世紀鋼鐵結構股份有限公司
1240,.TWO,1240.TWO,33,茂生農經股份有限公司
1259,.TWO,1259.TWO,16,安心食品服務股份有限公司
1264,.TWO,1264.TWO,2,德麥食品股份有限公司
1268,.TWO,1268.TWO,16,漢來美食股份有限公司
1294,.TWO,1294.TWO,2,漢田生技股份有限公司
1295,.TWO,1295.TWO,2,生合生物科技股份有限公司
1336,.TWO,1336.TWO,28,台翰精密科技股份有限公司
1565,.TWO,1565.TWO,22,精華光學股份有限公司
1569,.TWO,1569.TWO,25,濱川企業股份有限公司
1570,.TWO,1570.TWO,5,力肯實業股份有限公司
1580,.TWO,1580.TWO,5,新麥企業股份有限公司
1584,.TWO,1584.TWO,20,精剛精密科技股份有限公司
1586,.TWO,1586.TWO,5,和勤精機股份有限公司
1591,.TWO,1591.TWO,5,英屬開曼群島商駿吉控股(股)公司
1593,.TWO,1593.TWO,37,祺驊股份有限公司
1595,.TWO,1595.TWO,28,川寶科技股份有限公司
1599,.TWO,1599.TWO,5,宏佳騰動力科技股份有限公司
1742,.TWO,1742.TWO,21,台灣蠟品股份有限公司
1777,.TWO,1777.TWO,22,生泰合成工業股份有限公司
1781,.TWO,1781.TWO,22,合世生醫科技股份有限公司
1784,.TWO,1784.TWO,22,訊聯生物科技股份有限公司
1785,.TWO,1785.TWO,31,光洋應用材料科技股份有限公司
1788,.TWO,1788.TWO,22,杏昌生技股份有限公司
1796,.TWO,1796.TWO,2,金穎生物科技股份有限公司
1799,.TWO,1799.TWO,22,易威生醫科技股份有限公司
1813,.TWO,1813.TWO,22,寶利徠光學科技股份有限公司
1815,.TWO,1815.TWO,28,富喬工業股份有限公司
2035,.TWO,2035.TWO,10,唐榮鐵工廠股份有限公司
2061,.TWO,2061.TWO,6,風青實業股份有限公司
2063,.TWO,2063.TWO,10,世鎧精密股份有限公司
2064,.TWO,2064.TWO,10,晉椿工業股份有限公司
2065,.TWO,2065.TWO,10,世豐螺絲股份有限公司
2066,.TWO,2066.TWO,5,世德工業股份有限公司
2067,.TWO,2067.TWO,5,嘉鋼精密工業股份有限公司
2070,.TWO,2070.TWO,5,精湛光學科技股份有限公司
2073,.TWO,2073.TWO,10,雄順金屬股份有限公司
2221,.TWO,2221.TWO,20,大甲永和機械工業股份有限公司
2230,.TWO,2230.TWO,5,泰茂實業股份有限公司
2235,.TWO,2235.TWO,5,謚源實業股份有限公司
2596,.TWO,2596.TWO,14,綠意開發股份有限公司
2640,.TWO,2640.TWO,36,台灣大車隊股份有限公司
2641,.TWO,2641.TWO,15,正德海運股份有限公司
2643,.TWO,2643.TWO,15,捷迅股份有限公司
2718,.TWO,2718.TWO,14,全心投資控股股份有限公司
2719,.TWO,2719.TWO,16,台鋼燦星國際旅行社股份有限公司
2724,.TWO,2724.TWO,20,藝舍國際創新股份有限公司
2726,.TWO,2726.TWO,16,雅茗天地股份有限公司
2729,.TWO,2729.TWO,16,瓦城泰統股份有限公司
2732,.TWO,2732.TWO,16,六角國際事業股份有限公司
2734,.TWO,2734.TWO,16,易飛網國際旅行社股份有限公司
2736,.TWO,2736.TWO,16,富野大飯店股份有限公司
2740,.TWO,2740.TWO,16,華軒地產股份有限公司
2743,.TWO,2743.TWO,16,山富國際旅行社股份有限公司
2745,.TWO,2745.TWO,16,五福旅行社股份有限公司
2751,.TWO,2751.TWO,16,王座國際餐飲股份有限公司
2752,.TWO,2752.TWO,16,豆府股份有限公司
2754,.TWO,2754.TWO,16,亞洲藏壽司股份有限公司
2755,.TWO,2755.TWO,16,揚秦國際企業股份有限公司
2756,.TWO,2756.TWO,16,聯發國際餐飲事業股份有限公司
2916,.TWO,2916.TWO,38,滿心企業股份有限公司
2924,.TWO,2924.TWO,38,開曼群島宏太股份有限公司
2926,.TWO,2926.TWO,32,誠品生活股份有限公司
2937,.TWO,2937.TWO,38,集雅社股份有限公司
2941,.TWO,2941.TWO,38,米斯特國際企業股份有限公司
2947,.TWO,2947.TWO,38,振宇五金股份有限公司
2948,.TWO,2948.TWO,38,寶陞國際股份有限公司
2949,.TWO,2949.TWO,36,欣新網股份有限公司
3064,.TWO,3064.TWO,32,泰偉電子股份有限公司
3066,.TWO,3066.TWO,26,李洲科技股份有限公司
3067,.TWO,3067.TWO,31,全域股份有限公司
3071,.TWO,3071.TWO,25,協禧電機股份有限公司
3073,.TWO,3073.TWO,35,天方能源科技股份有限公司
3078,.TWO,3078.TWO,28,僑威科技股份有限公司
3081,.TWO,3081.TWO,27,聯亞光電工業股份有限公司
3083,.TWO,3083.TWO,32,中華網龍股份有限公司
3085,.TWO,3085.TWO,36,台鋼新零售股份有限公司
3086,.TWO,3086.TWO,32,華義國際數位娛樂股份有限公司
3088,.TWO,3088.TWO,25,艾訊股份有限公司
3093,.TWO,3093.TWO,31,台灣港建股份有限公司
3095,.TWO,3095.TWO,27,及成企業股份有限公司
3105,.TWO,3105.TWO,24,穩懋半導體股份有限公司
3114,.TWO,3114.TWO,28,好德科技股份有限公司
3115,.TWO,3115.TWO,28,富育榮綱股份有限公司
3118,.TWO,3118.TWO,22,進階生物科技股份有限公司
3122,.TWO,3122.TWO,24,笙泉科技股份有限公司
3128,.TWO,3128.TWO,26,昇銳智慧科技股份有限公司
3131,.TWO,3131.TWO,31,弘塑科技股份有限公司
3141,.TWO,3141.TWO,24,晶宏半導體股份有限公司
3147,.TWO,3147.TWO,30,大綜電腦系統股份有限公司
3152,.TWO,3152.TWO,27,璟德電子工業股份有限公司
3158,.TWO,3158.TWO,30,嘉實資訊股份有限公司
3162,.TWO,3162.TWO,5,精確實業股份有限公司
3163,.TWO,3163.TWO,27,波若威科技股份有限公司
3169,.TWO,3169.TWO,24,亞信電子股份有限公司
3171,.TWO,3171.TWO,38,炎洲流通股份有限公司
3176,.TWO,3176.TWO,22,基亞生物科技股份有限公司
3178,.TWO,3178.TWO,24,公準精密工業股份有限公司
3188,.TWO,3188.TWO,14,鑫龍騰開發股份有限公司
3191,.TWO,3191.TWO,28,雲嘉南科技股份有限公司
3205,.TWO,3205.TWO,22,佰研生化科技股份有限公司
3206,.TWO,3206.TWO,28,志豐電子股份有限公司
3207,.TWO,3207.TWO,28,耀勝電子股份有限公司
3211,.TWO,3211.TWO,25,順達科技股份有限公司
3213,.TWO,3213.TWO,25,茂訊電腦股份有限公司
3217,.TWO,3217.TWO,28,優群科技股份有限公司
3218,.TWO,3218.TWO,22,大學光學科技股份有限公司
3219,.TWO,3219.TWO,31,倚強科技股份有限公司
3221,.TWO,3221.TWO,27,台灣嘉碩科技股份有限公司
3224,.TWO,3224.TWO,29,三顧股份有限公司
3226,.TWO,3226.TWO,5,龍鋒科技股份有限公司
3227,.TWO,3227.TWO,24,原相科技股份有限公司
3228,.TWO,3228.TWO,24,金麗科技股份有限公司
3230,.TWO,3230.TWO,26,錦明實業股份有限公司
3232,.TWO,3232.TWO,29,昱捷股份有限公司
3234,.TWO,3234.TWO,27,光環科技股份有限公司
3236,.TWO,3236.TWO,28,千如電機工業股份有限公司
3252,.TWO,3252.TWO,16,海灣國際開發(股)公司
3259,.TWO,3259.TWO,24,鑫創科技股份有限公司
3260,.TWO,3260.TWO,24,威剛科技股份有限公司
3264,.TWO,3264.TWO,24,欣銓科技股份有限公司
3265,.TWO,3265.TWO,24,台星科股份有限公司
3268,.TWO,3268.TWO,24,海德威電子工業股份有限公司
3272,.TWO,3272.TWO,25,東碩資訊股份有限公司
3276,.TWO,3276.TWO,28,宇環科技股份有限公司
3284,.TWO,3284.TWO,20,太普高精密影像股份有限公司
3285,.TWO,3285.TWO,31,微端科技股份有限公司
3287,.TWO,3287.TWO,25,廣寰科技股份有限公司
3288,.TWO,3288.TWO,28,點晶科技股份有限公司
3289,.TWO,3289.TWO,31,宜特科技股份有限公司
3290,.TWO,3290.TWO,28,東浦精密光電股份有限公司
3293,.TWO,3293.TWO,32,鈊象電子股份有限公司
3294,.TWO,3294.TWO,28,英濟股份有限公司
3297,.TWO,3297.TWO,26,杭特電子股份有限公司
3303,.TWO,3303.TWO,31,岱稜科技股份有限公司
3306,.TWO,3306.TWO,27,鼎天國際股份有限公司
3310,.TWO,3310.TWO,28,佳穎精密企業股份有限公司
3313,.TWO,3313.TWO,20,斐成開發科技股份有限公司
3317,.TWO,3317.TWO,24,尼克森微電子股份有限公司
3322,.TWO,3322.TWO,28,建舜電子製造股份有限公司
3323,.TWO,3323.TWO,25,加百裕工業股份有限公司
3324,.TWO,3324.TWO,31,雙鴻科技股份有限公司
3325,.TWO,3325.TWO,25,旭品科技股份有限公司
3332,.TWO,3332.TWO,28,幸康電子股份有限公司
3339,.TWO,3339.TWO,26,泰谷光電科技股份有限公司
3349,.TWO,3349.TWO,25,寶德科技股份有限公司
3354,.TWO,3354.TWO,28,律勝科技股份有限公司
3357,.TWO,3357.TWO,28,西北臺慶科技股份有限公司
3360,.TWO,3360.TWO,29,尚立股份有限公司
3362,.TWO,3362.TWO,26,先進光電科技股份有限公司
3363,.TWO,3363.TWO,27,上詮光纖通信股份有限公司
3372,.TWO,3372.TWO,24,台灣典範半導體股份有限公司
3373,.TWO,3373.TWO,31,熱映光電股份有限公司
3374,.TWO,3374.TWO,24,精材科技股份有限公司
3379,.TWO,3379.TWO,5,彬台科技股份有限公司
3388,.TWO,3388.TWO,28,崇越電通股份有限公司
3390,.TWO,3390.TWO,28,旭軟電子科技股份有限公司
3402,.TWO,3402.TWO,31,漢科系統科技股份有限公司
3426,.TWO,3426.TWO,5,台興電子企業股份有限公司
3430,.TWO,3430.TWO,21,奇鈦科技股份有限公司
3434,.TWO,3434.TWO,26,哲固資訊科技股份有限公司
3438,.TWO,3438.TWO,24,台灣類比科技股份有限公司
3441,.TWO,3441.TWO,26,聯一光電股份有限公司
3444,.TWO,3444.TWO,29,利機企業股份有限公司
3455,.TWO,3455.TWO,26,由田新技股份有限公司
3465,.TWO,3465.TWO,31,進泰電子科技股份有限公司
3466,.TWO,3466.TWO,27,德晉科技股份有限公司
3467,.TWO,3467.TWO,24,台灣精材股份有限公司
3479,.TWO,3479.TWO,25,安勤科技股份有限公司
3483,.TWO,3483.TWO,25,力致科技股份有限公司
3484,.TWO,3484.TWO,28,崧騰企業股份有限公司
3489,.TWO,3489.TWO,14,森寶開發股份有限公司
3490,.TWO,3490.TWO,26,單井工業股份有限公司
3491,.TWO,3491.TWO,27,昇達科技股份有限公司
3492,.TWO,3492.TWO,28,長盛科技股份有限公司
3498,.TWO,3498.TWO,31,陽程科技股份有限公司
3499,.TWO,3499.TWO,27,環天世通科技股份有限公司
3508,.TWO,3508.TWO,31,位速科技股份有限公司
3511,.TWO,3511.TWO,28,矽瑪科技股份有限公司
3512,.TWO,3512.TWO,14,皇龍開發股份有限公司
3516,.TWO,3516.TWO,26,亞帝歐光電股份有限公司
3520,.TWO,3520.TWO,28,華盈電子股份有限公司
3521,.TWO,3521.TWO,14,台鋼建設事業股份有限公司
3522,.TWO,3522.TWO,16,御嵿國際股份有限公司
3523,.TWO,3523.TWO,26,迎輝科技股份有限公司
3526,.TWO,3526.TWO,28,凡甲科技股份有限公司
3527,.TWO,3527.TWO,24,聚積科技股份有限公司
3529,.TWO,3529.TWO,24,力旺電子股份有限公司
3531,.TWO,3531.TWO,26,先益電子工業股份有限公司
3537,.TWO,3537.TWO,28,堡達實業股份有限公司
3540,.TWO,3540.TWO,25,曜越科技股份有限公司
3541,.TWO,3541.TWO,31,西柏科技股份有限公司
3546,.TWO,3546.TWO,32,宇峻奧汀科技股份有限公司
3548,.TWO,3548.TWO,28,兆利科技工業股份有限公司
3551,.TWO,3551.TWO,35,世禾科技股份有限公司
3552,.TWO,3552.TWO,31,同致電子企業股份有限公司
3555,.TWO,3555.TWO,24,博士旺創新股份有限公司
3556,.TWO,3556.TWO,24,禾瑞亞科技股份有限公司
3558,.TWO,3558.TWO,27,神準科技股份有限公司
3564,.TWO,3564.TWO,27,其陽科技股份有限公司
3567,.TWO,3567.TWO,24,逸昌科技股份有限公司
3570,.TWO,3570.TWO,30,大塚資訊科技股份有限公司
3577,.TWO,3577.TWO,25,泓格科技股份有限公司
3580,.TWO,3580.TWO,31,友威科技股份有限公司
3581,.TWO,3581.TWO,24,博磊科技股份有限公司
3587,.TWO,3587.TWO,31,閎康科技股份有限公司
3594,.TWO,3594.TWO,25,磐儀科技股份有限公司
3597,.TWO,3597.TWO,28,映興電子股份有限公司
3609,.TWO,3609.TWO,28,三一東林科技股份有限公司
3611,.TWO,3611.TWO,25,鼎翰科技股份有限公司
3615,.TWO,3615.TWO,26,安可光電股份有限公司
3623,.TWO,3623.TWO,26,富晶通科技股份有限公司
3624,.TWO,3624.TWO,28,光頡科技股份有限公司
3625,.TWO,3625.TWO,25,西勝國際股份有限公司
3628,.TWO,3628.TWO,31,盈正豫順電子股份有限公司
3629,.TWO,3629.TWO,32,地心引力股份有限公司
3630,.TWO,3630.TWO,26,新鉅科技股份有限公司
3631,.TWO,3631.TWO,28,晟楠科技股份有限公司
3632,.TWO,3632.TWO,27,研勤科技股份有限公司
3646,.TWO,3646.TWO,28,艾恩特精密工業股份有限公司
3663,.TWO,3663.TWO,31,鑫科材料科技股份有限公司
3664,.TWO,3664.TWO,27,安瑞科技股份有限公司
3666,.TWO,3666.TWO,26,光耀科技股份有限公司
3672,.TWO,3672.TWO,27,康聯訊科技股份有限公司
3675,.TWO,3675.TWO,24,德微科技股份有限公司
3680,.TWO,3680.TWO,24,家登精密工業股份有限公司
3684,.TWO,3684.TWO,27,榮昌科技股份有限公司
3685,.TWO,3685.TWO,5,元創精密車業股份有限公司
3687,.TWO,3687.TWO,36,茂為歐買尬數位科技股份有限公司
3689,.TWO,3689.TWO,28,湧德電子股份有限公司
3691,.TWO,3691.TWO,26,碩禾電子材料股份有限公司
3693,.TWO,3693.TWO,25,營邦企業股份有限公司
3707,.TWO,3707.TWO,24,漢磊科技股份有限公司
3709,.TWO,3709.TWO,25,鑫聯大投資控股股份有限公司
3710,.TWO,3710.TWO,28,連展投資控股股份有限公司
3713,.TWO,3713.TWO,35,新晶投資控股股份有限公司
4102,.TWO,4102.TWO,22,永日化學工業股份有限公司
4105,.TWO,4105.TWO,22,台灣東洋藥品工業股份有限公司
4107,.TWO,4107.TWO,22,邦特生物科技股份有限公司
4109,.TWO,4109.TWO,22,加捷生醫股份有限公司
4111,.TWO,4111.TWO,22,濟生醫藥生技股份有限公司
4113,.TWO,4113.TWO,14,聯上實業股份有限公司
4114,.TWO,4114.TWO,22,健喬信元醫藥生技股份有限公司
4116,.TWO,4116.TWO,22,明基三豐醫療器材股份有限公司
4120,.TWO,4120.TWO,22,友華生技醫藥股份有限公司
4121,.TWO,4121.TWO,22,優盛醫學科技股份有限公司
4123,.TWO,4123.TWO,22,晟德大藥廠股份有限公司
4126,.TWO,4126.TWO,22,太平洋醫材股份有限公司
4127,.TWO,4127.TWO,22,天良生物科技企業股份有限公司
4128,.TWO,4128.TWO,22,中天生物科技股份有限公司
4129,.TWO,4129.TWO,22,聯合骨科器材股份有限公司
4130,.TWO,4130.TWO,22,健亞生物科技股份有限公司
4131,.TWO,4131.TWO,22,浩泰精準股份有限公司
4138,.TWO,4138.TWO,22,曜亞國際股份有限公司
4139,.TWO,4139.TWO,22,馬光保健控股股份有限公司
4147,.TWO,4147.TWO,22,中裕新藥股份有限公司
4153,.TWO,4153.TWO,22,鈺緯科技開發股份有限公司
4154,.TWO,4154.TWO,20,樂威科股份有限公司
4157,.TWO,4157.TWO,22,太景醫藥研發控股股份有限公司
4160,.TWO,4160.TWO,22,訊聯基因數位股份有限公司
4161,.TWO,4161.TWO,22,聿新生物科技股份有限公司
4162,.TWO,4162.TWO,22,智擎生技製藥股份有限公司
4163,.TWO,4163.TWO,22,鐿鈦科技股份有限公司
4166,.TWO,4166.TWO,22,友霖生技醫藥股份有限公司
4167,.TWO,4167.TWO,22,松瑞製藥股份有限公司
4168,.TWO,4168.TWO,22,台灣醣聯生技醫藥股份有限公司
4171,.TWO,4171.TWO,33,瑞基海洋生物科技股份有限公司
4173,.TWO,4173.TWO,22,久裕企業股份有限公司
4174,.TWO,4174.TWO,22,台灣浩鼎生技股份有限公司
4175,.TWO,4175.TWO,22,杏一醫療用品股份有限公司
4183,.TWO,4183.TWO,22,福永生物科技股份有限公司
4188,.TWO,4188.TWO,22,安克生醫股份有限公司
4192,.TWO,4192.TWO,22,杏國新藥股份有限公司
4198,.TWO,4198.TWO,22,欣大健康投資控股股份有限公司
4205,.TWO,4205.TWO,2,中華食品實業股份有限公司
4207,.TWO,4207.TWO,2,環泰企業股份有限公司
4303,.TWO,4303.TWO,3,信立化學工業股份有限公司
4304,.TWO,4304.TWO,3,勝昱科技股份有限公司
4305,.TWO,4305.TWO,3,世坤塑膠股份有限公司
4401,.TWO,4401.TWO,4,東隆興業股份有限公司
4402,.TWO,4402.TWO,4,郡都開發股份有限公司
4406,.TWO,4406.TWO,4,新昕纖維股份有限公司
4413,.TWO,4413.TWO,4,飛寶企業股份有限公司
4416,.TWO,4416.TWO,14,三圓建設股份有限公司
4417,.TWO,4417.TWO,4,金洲海洋科技股份有限公司
4419,.TWO,4419.TWO,16,皇家國際美食股份有限公司
4420,.TWO,4420.TWO,4,光明絲織廠股份有限公司
4430,.TWO,4430.TWO,20,耀億工業股份有限公司
4432,.TWO,4432.TWO,4,銘旺實業股份有限公司
4433,.TWO,4433.TWO,4,興采實業股份有限公司
4442,.TWO,4442.TWO,4,開曼群島商竣邦國際股份有限公司
4502,.TWO,4502.TWO,5,健信科技工業股份有限公司
4503,.TWO,4503.TWO,5,金雨企業股份有限公司
4506,.TWO,4506.TWO,5,崇友實業(股)公司
4510,.TWO,4510.TWO,5,高鋒工業股份有限公司
4513,.TWO,4513.TWO,5,福裕事業股份有限公司
4523,.TWO,4523.TWO,5,永彰科技股份有限公司
4527,.TWO,4527.TWO,5,(方方土)霖冷凍機械股份有限公司
4528,.TWO,4528.TWO,5,江興鍛壓工業股份有限公司
4529,.TWO,4529.TWO,20,淳紳股份有限公司
4530,.TWO,4530.TWO,16,宏易創新國際股份有限公司
4533,.TWO,4533.TWO,5,協易機械工業股份有限公司
4534,.TWO,4534.TWO,5,慶騰精密科技股份有限公司
4535,.TWO,4535.TWO,5,至興精機股份有限公司
4538,.TWO,4538.TWO,5,大詠城機械股份有限公司
4541,.TWO,4541.TWO,20,晟田科技工業股份有限公司
4542,.TWO,4542.TWO,28,科嶠工業股份有限公司
4543,.TWO,4543.TWO,5,萬在工業股份有限公司
4549,.TWO,4549.TWO,5,桓達科技股份有限公司
4550,.TWO,4550.TWO,5,長佳機電工程股份有限公司
4554,.TWO,4554.TWO,31,橙的電子股份有限公司
4556,.TWO,4556.TWO,20,旭然國際股份有限公司
4558,.TWO,4558.TWO,5,寶緯工業股份有限公司
4561,.TWO,4561.TWO,5,健椿工業股份有限公司
4563,.TWO,4563.TWO,5,百德機械股份有限公司
4568,.TWO,4568.TWO,5,科際精密股份有限公司
4577,.TWO,4577.TWO,31,達航科技股份有限公司
4580,.TWO,4580.TWO,5,捷流閥業股份有限公司
4584,.TWO,4584.TWO,5,君帆工業股份有限公司
4609,.TWO,4609.TWO,38,唐鋒實業股份有限公司
4702,.TWO,4702.TWO,38,中美聯合實業股份有限公司
4706,.TWO,4706.TWO,21,大恭化學工業股份有限公司
4707,.TWO,4707.TWO,21,磐亞股份有限公司
4711,.TWO,4711.TWO,21,永純化學工業股份有限公司
4714,.TWO,4714.TWO,21,永捷創新科技股份有限公司
4716,.TWO,4716.TWO,21,大立高分子工業股份有限公司
4721,.TWO,4721.TWO,21,美琪瑪國際股份有限公司
4726,.TWO,4726.TWO,22,永昕生物醫藥股份有限公司
4728,.TWO,4728.TWO,22,雙美生物科技股份有限公司
4729,.TWO,4729.TWO,26,熒茂光學股份有限公司
4735,.TWO,4735.TWO,22,豪展醫療科技股份有限公司
4741,.TWO,4741.TWO,21,泓瀚科技股份有限公司
4743,.TWO,4743.TWO,22,合一生技股份有限公司
4744,.TWO,4744.TWO,22,皇將科技股份有限公司
4745,.TWO,4745.TWO,22,合富醫療控股股份有限公司
4747,.TWO,4747.TWO,22,強生化學製藥廠股份有限公司
4749,.TWO,4749.TWO,24,新應材股份有限公司
4754,.TWO,4754.TWO,21,國碳科技股份有限公司
4760,.TWO,4760.TWO,31,勤凱科技股份有限公司
4767,.TWO,4767.TWO,21,誠泰工業科技股份有限公司
4768,.TWO,4768.TWO,21,晶呈科技股份有限公司
4772,.TWO,4772.TWO,21,台灣特品化學股份有限公司
4804,.TWO,4804.TWO,16,大略國際控股有限公司
4806,.TWO,4806.TWO,32,桂田文創娛樂股份有限公司
4903,.TWO,4903.TWO,27,聯合光纖通信股份有限公司
4905,.TWO,4905.TWO,27,台聯電訊股份有限公司
4907,.TWO,4907.TWO,14,富宇地產股份有限公司
4908,.TWO,4908.TWO,27,前鼎光電股份有限公司
4909,.TWO,4909.TWO,27,新復興微波通訊股份有限公司
4911,.TWO,4911.TWO,22,德英生物科技股份有限公司
4923,.TWO,4923.TWO,24,力士科技股份有限公司
4924,.TWO,4924.TWO,25,欣厚科技股份有限公司
4931,.TWO,4931.TWO,25,新盛力科技股份有限公司
4933,.TWO,4933.TWO,26,友輝光電股份有限公司
4939,.TWO,4939.TWO,28,亞洲電材股份有限公司
4946,.TWO,4946.TWO,32,紅心辣椒娛樂科技股份有限公司
4950,.TWO,4950.TWO,10,金耘國際股份有限公司
4951,.TWO,4951.TWO,24,精拓科技股份有限公司
4953,.TWO,4953.TWO,30,緯創軟體股份有限公司
4966,.TWO,4966.TWO,24,譜瑞科技股份有限公司
4971,.TWO,4971.TWO,24,英特磊科技股份有限公司
4972,.TWO,4972.TWO,26,湯石照明科技股份有限公司
4973,.TWO,4973.TWO,24,廣穎電通股份有限公司
4974,.TWO,4974.TWO,28,亞泰影像科技股份有限公司
4979,.TWO,4979.TWO,27,華星光通科技股份有限公司
4987,.TWO,4987.TWO,25,科誠股份有限公司
4991,.TWO,4991.TWO,24,環宇通訊半導體控股股份有限公司
4995,.TWO,4995.TWO,26,晶達光電股份有限公司
5009,.TWO,5009.TWO,10,榮剛材料科技股份有限公司
5011,.TWO,5011.TWO,10,久陽精密股份有限公司
5013,.TWO,5013.TWO,10,強新工業股份有限公司
5014,.TWO,5014.TWO,10,建錩實業股份有限公司
5015,.TWO,5015.TWO,10,華祺工業股份有限公司
5016,.TWO,5016.TWO,10,松和工業股份有限公司
5201,.TWO,5201.TWO,30,凱衛資訊股份有限公司
5202,.TWO,5202.TWO,30,力新國際科技股份有限公司
5205,.TWO,5205.TWO,35,中茂能資系統整合科技(股)公司
5206,.TWO,5206.TWO,14,坤悅開發股份有限公司
5209,.TWO,5209.TWO,20,新鼎系統股份有限公司
5210,.TWO,5210.TWO,30,寶碩財務科技股份有限公司
5211,.TWO,5211.TWO,30,蒙恬科技股份有限公司
5212,.TWO,5212.TWO,30,凌網科技股份有限公司
5213,.TWO,5213.TWO,14,亞昕國際開發股份有限公司
